properties{
  y = 173,
  subtype = "pot",
}

destructible{
  layer = 1,
  x = 96,
  y = 173,
  subtype = "pot",
}

destructible{
  layer = 1,
  x = 96,
  y = 189,
  subtype = "pot",
}

npc{
  layer = 1,
  x = 232,
  y = 157,
  name = "tarkin",
  direction = 2,
  subtype = "1",
  sprite = "npc/tarkin",
}

sensor{
  layer = 1,
  x = 160,
  y = 205,
  width = 16,
  height = 16,
  name = "maison_link_exit_sensor",
}

npc{
  layer = 1,
  x = 176,
  y = 85,
  name = "marine",
  direction = 2,
  subtype = "1",
  sprite = "npc/marine",
}

tile{
  layer = 2,
  x = 144,
  y = 216,
  width = 32,
  height = 8,
  pattern = 153,
}

tile{
  layer = 2,
  x = 280,
  y = 0,
  width = 40,
  height = 240,
  pattern = 170,
}

tile{
  layer = 2,
  x = 0,
  y = 0,
  width = 40,
  height = 240,
  pattern = 170,
}

tile{
  layer = 2,
  x = 40,
  y = 224,
  width = 240,
  height = 16,
  pattern = 170,
}

tile{
  layer = 2,
  x = 24,
  y = 0,
  width = 256,
  height = 16,
  pattern = 170,
}

