properties{
  y = 48,
  width = 8,
  height = 16,
  pattern = 182,
}

tile{
  layer = 1,
  x = 256,
  y = 176,
  width = 8,
  height = 16,
  pattern = 182,
}

tile{
  layer = 1,
  x = 256,
  y = 176,
  width = 8,
  height = 8,
  pattern = 183,
}

tile{
  layer = 1,
  x = 256,
  y = 56,
  width = 8,
  height = 8,
  pattern = 186,
}

tile{
  layer = 1,
  x = 56,
  y = 56,
  width = 8,
  height = 8,
  pattern = 185,
}

tile{
  layer = 1,
  x = 56,
  y = 176,
  width = 8,
  height = 8,
  pattern = 184,
}

tile{
  layer = 1,
  x = 32,
  y = 32,
  width = 24,
  height = 24,
  pattern = 56,
}

tile{
  layer = 1,
  x = 32,
  y = 184,
  width = 24,
  height = 24,
  pattern = 54,
}

tile{
  layer = 1,
  x = 264,
  y = 184,
  width = 24,
  height = 24,
  pattern = 53,
}

tile{
  layer = 1,
  x = 264,
  y = 32,
  width = 24,
  height = 24,
  pattern = 55,
}

tile{
  layer = 1,
  x = 240,
  y = 64,
  width = 8,
  height = 8,
  pattern = 389,
}

tile{
  layer = 1,
  x = 240,
  y = 72,
  width = 8,
  height = 48,
  pattern = 392,
}

tile{
  layer = 1,
  x = 112,
  y = 120,
  width = 96,
  height = 32,
  pattern = 384,
}

tile{
  layer = 1,
  x = 240,
  y = 120,
  width = 8,
  height = 8,
  pattern = 390,
}

tile{
  layer = 1,
  x = 216,
  y = 120,
  width = 24,
  height = 8,
  pattern = 394,
}

tile{
  layer = 1,
  x = 208,
  y = 120,
  width = 8,
  height = 8,
  pattern = 398,
}

tile{
  layer = 1,
  x = 208,
  y = 128,
  width = 8,
  height = 24,
  pattern = 392,
}

tile{
  layer = 1,
  x = 208,
  y = 152,
  width = 8,
  height = 8,
  pattern = 390,
}

tile{
  layer = 1,
  x = 112,
  y = 152,
  width = 96,
  height = 8,
  pattern = 394,
}

tile{
  layer = 1,
  x = 104,
  y = 152,
  width = 8,
  height = 8,
  pattern = 388,
}

tile{
  layer = 1,
  x = 104,
  y = 128,
  width = 8,
  height = 24,
  pattern = 393,
}

tile{
  layer = 1,
  x = 104,
  y = 120,
  width = 8,
  height = 8,
  pattern = 397,
}

tile{
  layer = 1,
  x = 80,
  y = 120,
  width = 24,
  height = 8,
  pattern = 394,
}

tile{
  layer = 1,
  x = 72,
  y = 120,
  width = 8,
  height = 8,
  pattern = 388,
}

tile{
  layer = 1,
  x = 72,
  y = 72,
  width = 8,
  height = 48,
  pattern = 393,
}

tile{
  layer = 1,
  x = 72,
  y = 64,
  width = 8,
  height = 8,
  pattern = 387,
}

tile{
  layer = 1,
  x = 80,
  y = 64,
  width = 160,
  height = 8,
  pattern = 391,
}

tile{
  layer = 1,
  x = 192,
  y = 72,
  width = 32,
  height = 8,
  pattern = 363,
}

tile{
  layer = 1,
  x = 200,
  y = 80,
  width = 16,
  height = 24,
  pattern = 359,
}

tile{
  layer = 1,
  x = 192,
  y = 80,
  width = 8,
  height = 24,
  pattern = 361,
}

tile{
  layer = 1,
  x = 216,
  y = 80,
  width = 8,
  height = 24,
  pattern = 362,
}

wall{
  layer = 1,
  x = 192,
  y = 72,
  width = 32,
  height = 8,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
}

stairs{
  layer = 1,
  x = 200,
  y = 88,
  direction = 1,
  subtype = "4",
}

teletransporter{
  layer = 1,
  x = 200,
  y = 88,
  width = 16,
  height = 16,
  name = "village_cave_2_B",
  transition = 1,
  destination_map = "outside_mabe_village",
  destination = "_same",
}

destination{
  layer = 1,
  x = 208,
  y = 117,
  name = "village_cave_1_B",
  direction = 3,
}

pickable{
  layer = 1,
  x = 120,
  y = 101,
}

pickable{
  layer = 1,
  x = 88,
  y = 149,
}

tile{
  layer = 2,
  x = 64,
  y = 16,
  width = 192,
  height = 8,
  pattern = 411,
}

tile{
  layer = 2,
  x = 16,
  y = 64,
  width = 8,
  height = 96,
  pattern = 415,
}

tile{
  layer = 2,
  x = 16,
  y = 16,
  width = 16,
  height = 16,
  pattern = 170,
}

tile{
  layer = 2,
  x = 16,
  y = 208,
  width = 16,
  height = 16,
  pattern = 170,
}

tile{
  layer = 2,
  x = 288,
  y = 208,
  width = 16,
  height = 16,
  pattern = 170,
}

tile{
  layer = 2,
  x = 288,
  y = 16,
  width = 16,
  height = 16,
  pattern = 170,
}

tile{
  layer = 2,
  x = 0,
  y = 0,
  width = 320,
  height = 16,
  pattern = 170,
}

tile{
  layer = 2,
  x = 304,
  y = 16,
  width = 16,
  height = 208,
  pattern = 170,
}

tile{
  layer = 2,
  x = 0,
  y = 224,
  width = 320,
  height = 16,
  pattern = 170,
}

tile{
  layer = 2,
  x = 0,
  y = 16,
  width = 16,
  height = 208,
  pattern = 170,
}

