properties{
  layer = 0,
  x = 752,
  y = 240,
  width = 16,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 688,
  y = 248,
  width = 64,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 592,
  y = 192,
  width = 32,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 600,
  y = 192,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 592,
  y = 176,
  width = 32,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 616,
  y = 184,
  width = 8,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 592,
  y = 184,
  width = 8,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 672,
  y = 176,
  width = 128,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 720,
  y = 192,
  width = 48,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 728,
  y = 192,
  width = 32,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 656,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 672,
  y = 184,
  width = 48,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 720,
  y = 184,
  width = 8,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 760,
  y = 184,
  width = 8,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 768,
  y = 184,
  width = 32,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 800,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 576,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 624,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 392,
  y = 64,
  width = 8,
  height = 64,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 384,
  y = 88,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 400,
  y = 64,
  width = 48,
  height = 64,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 400,
  y = 64,
  width = 48,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 448,
  y = 64,
  width = 8,
  height = 64,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 400,
  y = 120,
  width = 48,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 176,
  y = 32,
  width = 48,
  height = 32,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 216,
  y = 56,
  width = 8,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 160,
  y = 96,
  width = 48,
  height = 64,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 160,
  y = 96,
  width = 8,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 336,
  y = 192,
  width = 32,
  height = 32,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 272,
  y = 160,
  width = 96,
  height = 32,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 368,
  y = 176,
  width = 16,
  height = 48,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 288,
  y = 152,
  width = 48,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 360,
  y = 160,
  width = 8,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 376,
  y = 176,
  width = 8,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 352,
  y = 144,
  width = 16,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 368,
  y = 160,
  width = 16,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 384,
  y = 176,
  width = 8,
  height = 48,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 336,
  y = 216,
  width = 48,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 328,
  y = 208,
  width = 8,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 320,
  y = 192,
  width = 16,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 272,
  y = 184,
  width = 56,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 264,
  y = 144,
  width = 8,
  height = 48,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 208,
  y = 80,
  width = 8,
  height = 80,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 208,
  y = 88,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 168,
  y = 32,
  width = 8,
  height = 48,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 160,
  y = 40,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 176,
  y = 64,
  width = 32,
  height = 32,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 176,
  y = 32,
  width = 48,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 224,
  y = 32,
  width = 8,
  height = 32,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 208,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 160,
  y = 152,
  width = 48,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 152,
  y = 96,
  width = 8,
  height = 64,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 160,
  y = 80,
  width = 16,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 40,
  y = 112,
  width = 8,
  height = 64,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 32,
  y = 136,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 56,
  y = 176,
  width = 32,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 48,
  y = 112,
  width = 48,
  height = 64,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 88,
  y = 168,
  width = 8,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 48,
  y = 112,
  width = 48,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 96,
  y = 112,
  width = 8,
  height = 64,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 48,
  y = 168,
  width = 8,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 96,
  y = 224,
  width = 16,
  height = 16,
  pattern = "1704",
}

tile{
  layer = 0,
  x = 336,
  y = 144,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 272,
  y = 144,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 448,
  y = 240,
  width = 32,
  height = 32,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 544,
  y = 256,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 576,
  y = 272,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 624,
  y = 272,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 800,
  y = 272,
  width = 16,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 880,
  y = 128,
  width = 32,
  height = 32,
  pattern = "1798",
}

tile{
  layer = 0,
  x = 880,
  y = 112,
  width = 32,
  height = 16,
  pattern = "1703",
}

tile{
  layer = 0,
  x = 864,
  y = 208,
  width = 16,
  height = 16,
  pattern = "1714",
}

tile{
  layer = 0,
  x = 864,
  y = 176,
  width = 16,
  height = 32,
  pattern = "1733",
}

tile{
  layer = 0,
  x = 672,
  y = 232,
  width = 96,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 656,
  y = 168,
  width = 160,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 664,
  y = 200,
  width = 144,
  height = 8,
  pattern = "1701",
}

tile{
  layer = 0,
  x = 624,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1759",
}

tile{
  layer = 0,
  x = 576,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1760",
}

tile{
  layer = 0,
  x = 576,
  y = 208,
  width = 64,
  height = 16,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 576,
  y = 168,
  width = 64,
  height = 8,
  pattern = "1682",
}

tile{
  layer = 0,
  x = 592,
  y = 208,
  width = 32,
  height = 16,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 576,
  y = 160,
  width = 64,
  height = 16,
  pattern = "1706",
}

tile{
  layer = 0,
  x = 912,
  y = 416,
  width = 40,
  height = 240,
  pattern = "112",
}

tile{
  layer = 0,
  x = 912,
  y = 384,
  width = 32,
  height = 32,
  pattern = "112",
}

tile{
  layer = 0,
  x = 912,
  y = 368,
  width = 16,
  height = 16,
  pattern = "981",
}

tile{
  layer = 0,
  x = 288,
  y = 80,
  width = 48,
  height = 32,
  pattern = "1798",
}

tile{
  layer = 0,
  x = 288,
  y = 112,
  width = 48,
  height = 32,
  pattern = "1798",
}

tile{
  layer = 0,
  x = 352,
  y = 32,
  width = 16,
  height = 32,
  pattern = "1733",
}

tile{
  layer = 0,
  x = 280,
  y = 24,
  width = 64,
  height = 32,
  pattern = "1680",
}

tile{
  layer = 0,
  x = 400,
  y = 224,
  width = 48,
  height = 32,
  pattern = "1798",
}

tile{
  layer = 0,
  x = 240,
  y = 80,
  width = 16,
  height = 112,
  pattern = "1815",
}

tile{
  layer = 0,
  x = 264,
  y = 128,
  width = 8,
  height = 64,
  pattern = "1756",
}

tile{
  layer = 0,
  x = 256,
  y = 128,
  width = 8,
  height = 64,
  pattern = "1736",
}

tile{
  layer = 0,
  x = 336,
  y = 48,
  width = 16,
  height = 16,
  pattern = "1699",
}

tile{
  layer = 0,
  x = 272,
  y = 200,
  width = 48,
  height = 8,
  pattern = "1701",
}

tile{
  layer = 0,
  x = 256,
  y = 192,
  width = 16,
  height = 16,
  pattern = "1700",
}

tile{
  layer = 0,
  x = 272,
  y = 192,
  width = 48,
  height = 8,
  pattern = "1752",
}

tile{
  layer = 0,
  x = 272,
  y = 184,
  width = 48,
  height = 8,
  pattern = "1751",
}

tile{
  layer = 0,
  x = 256,
  y = 32,
  width = 16,
  height = 64,
  pattern = "1815",
}

tile{
  layer = 0,
  x = 240,
  y = 192,
  width = 16,
  height = 16,
  pattern = "1816",
}

tile{
  layer = 0,
  x = 240,
  y = 32,
  width = 16,
  height = 32,
  pattern = "1813",
}

tile{
  layer = 0,
  x = 160,
  y = 32,
  width = 64,
  height = 8,
  pattern = "1754",
}

tile{
  layer = 0,
  x = -8,
  y = 168,
  width = 48,
  height = 8,
  pattern = "1727",
}

tile{
  layer = 0,
  x = 0,
  y = 176,
  width = 32,
  height = 8,
  pattern = "1752",
}

tile{
  layer = 0,
  x = 0,
  y = 184,
  width = 32,
  height = 8,
  pattern = "1753",
}

tile{
  layer = 0,
  x = 144,
  y = 32,
  width = 16,
  height = 48,
  pattern = "1734",
}

tile{
  layer = 0,
  x = 40,
  y = 112,
  width = 8,
  height = 16,
  pattern = "1756",
}

tile{
  layer = 0,
  x = -16,
  y = 736,
  width = 16,
  height = 32,
  pattern = "1069",
}

tile{
  layer = 0,
  x = -16,
  y = 720,
  width = 16,
  height = 16,
  pattern = "969",
}

tile{
  layer = 0,
  x = -16,
  y = 688,
  width = 16,
  height = 16,
  pattern = "1016",
}

tile{
  layer = 0,
  x = -16,
  y = 704,
  width = 16,
  height = 16,
  pattern = "955",
}

tile{
  layer = 0,
  x = 0,
  y = 704,
  width = 16,
  height = 16,
  pattern = "1016",
}

tile{
  layer = 0,
  x = 0,
  y = 696,
  width = 8,
  height = 8,
  pattern = "14795",
}

tile{
  layer = 0,
  x = 0,
  y = 480,
  width = 112,
  height = 8,
  pattern = "978",
}

tile{
  layer = 0,
  x = 0,
  y = 496,
  width = 112,
  height = 8,
  pattern = "1010",
}

tile{
  layer = 0,
  x = 0,
  y = 488,
  width = 112,
  height = 8,
  pattern = "1009",
}

tile{
  layer = 0,
  x = 0,
  y = 336,
  width = 48,
  height = 16,
  pattern = "1703",
}

tile{
  layer = 0,
  x = 0,
  y = 328,
  width = 48,
  height = 8,
  pattern = "1701",
}

tile{
  layer = 0,
  x = 0,
  y = 320,
  width = 48,
  height = 8,
  pattern = "1752",
}

tile{
  layer = 0,
  x = 0,
  y = 384,
  width = 48,
  height = 32,
  pattern = "1798",
}

tile{
  layer = 0,
  x = 0,
  y = 352,
  width = 48,
  height = 32,
  pattern = "1798",
}

tile{
  layer = 0,
  x = -8,
  y = 472,
  width = 128,
  height = 8,
  pattern = "1072",
}

tile{
  layer = 0,
  x = 0,
  y = 416,
  width = 48,
  height = 16,
  pattern = "1814",
}

tile{
  layer = 0,
  x = -8,
  y = 456,
  width = 128,
  height = 16,
  pattern = "919",
}

tile{
  layer = 0,
  x = 0,
  y = 432,
  width = 48,
  height = 16,
  pattern = "918",
}

tile{
  layer = 0,
  x = 64,
  y = 320,
  width = 816,
  height = 16,
  pattern = "1703",
}

tile{
  layer = 0,
  x = 64,
  y = 368,
  width = 816,
  height = 32,
  pattern = "1798",
}

tile{
  layer = 0,
  x = 64,
  y = 336,
  width = 816,
  height = 32,
  pattern = "1798",
}

tile{
  layer = 0,
  x = 64,
  y = 400,
  width = 816,
  height = 16,
  pattern = "1814",
}

tile{
  layer = 0,
  x = 64,
  y = 416,
  width = 816,
  height = 16,
  pattern = "918",
}

tile{
  layer = 0,
  x = 48,
  y = 320,
  width = 16,
  height = 16,
  pattern = "1699",
}

tile{
  layer = 0,
  x = 48,
  y = 400,
  width = 16,
  height = 16,
  pattern = "1704",
}

tile{
  layer = 0,
  x = 48,
  y = 368,
  width = 16,
  height = 16,
  pattern = "1704",
}

tile{
  layer = 0,
  x = 48,
  y = 336,
  width = 16,
  height = 16,
  pattern = "1704",
}

tile{
  layer = 0,
  x = 48,
  y = 352,
  width = 16,
  height = 16,
  pattern = "1698",
}

tile{
  layer = 0,
  x = 48,
  y = 384,
  width = 16,
  height = 16,
  pattern = "1698",
}

tile{
  layer = 0,
  x = 48,
  y = 416,
  width = 16,
  height = 16,
  pattern = "1705",
}

tile{
  layer = 0,
  x = 56,
  y = 296,
  width = 8,
  height = 8,
  pattern = "14799",
}

tile{
  layer = 0,
  x = 48,
  y = 304,
  width = 16,
  height = 16,
  pattern = "1759",
}

tile{
  layer = 0,
  x = 48,
  y = 432,
  width = 16,
  height = 16,
  pattern = "925",
}

tile{
  layer = 0,
  x = 48,
  y = 416,
  width = 16,
  height = 16,
  pattern = "924",
}

tile{
  layer = 0,
  x = 80,
  y = 304,
  width = 8,
  height = 8,
  pattern = "1768",
}

tile{
  layer = 0,
  x = 80,
  y = 296,
  width = 8,
  height = 8,
  pattern = "14800",
}

tile{
  layer = 0,
  x = 152,
  y = 296,
  width = 8,
  height = 8,
  pattern = "14799",
}

tile{
  layer = 0,
  x = 152,
  y = 304,
  width = 8,
  height = 8,
  pattern = "1767",
}

tile{
  layer = 0,
  x = 88,
  y = 416,
  width = 16,
  height = 16,
  pattern = "942",
}

tile{
  layer = 0,
  x = 88,
  y = 336,
  width = 16,
  height = 80,
  pattern = "941",
}

tile{
  layer = 0,
  x = 88,
  y = 320,
  width = 16,
  height = 16,
  pattern = "941",
}

tile{
  layer = 0,
  x = 88,
  y = 312,
  width = 16,
  height = 16,
  pattern = "940",
}

tile{
  layer = 0,
  x = 104,
  y = 296,
  width = 8,
  height = 8,
  pattern = "14799",
}

tile{
  layer = 0,
  x = 104,
  y = 304,
  width = 8,
  height = 8,
  pattern = "1767",
}

tile{
  layer = 0,
  x = 128,
  y = 304,
  width = 8,
  height = 8,
  pattern = "1768",
}

tile{
  layer = 0,
  x = 128,
  y = 296,
  width = 8,
  height = 8,
  pattern = "14800",
}

tile{
  layer = 0,
  x = 64,
  y = 304,
  width = 16,
  height = 8,
  pattern = "1752",
}

tile{
  layer = 0,
  x = 112,
  y = 304,
  width = 16,
  height = 8,
  pattern = "1752",
}

tile{
  layer = 0,
  x = 200,
  y = 296,
  width = 8,
  height = 8,
  pattern = "14799",
}

tile{
  layer = 0,
  x = 200,
  y = 304,
  width = 8,
  height = 8,
  pattern = "1767",
}

tile{
  layer = 0,
  x = 176,
  y = 304,
  width = 8,
  height = 8,
  pattern = "1768",
}

tile{
  layer = 0,
  x = 176,
  y = 296,
  width = 8,
  height = 8,
  pattern = "14800",
}

tile{
  layer = 0,
  x = 160,
  y = 304,
  width = 16,
  height = 8,
  pattern = "1752",
}

tile{
  layer = 0,
  x = 136,
  y = 416,
  width = 16,
  height = 16,
  pattern = "942",
}

tile{
  layer = 0,
  x = 136,
  y = 336,
  width = 16,
  height = 80,
  pattern = "941",
}

tile{
  layer = 0,
  x = 136,
  y = 320,
  width = 16,
  height = 16,
  pattern = "941",
}

tile{
  layer = 0,
  x = 136,
  y = 312,
  width = 16,
  height = 16,
  pattern = "940",
}

tile{
  layer = 0,
  x = 184,
  y = 416,
  width = 16,
  height = 16,
  pattern = "942",
}

tile{
  layer = 0,
  x = 184,
  y = 336,
  width = 16,
  height = 80,
  pattern = "941",
}

tile{
  layer = 0,
  x = 184,
  y = 320,
  width = 16,
  height = 16,
  pattern = "941",
}

tile{
  layer = 0,
  x = 184,
  y = 312,
  width = 16,
  height = 16,
  pattern = "940",
}

tile{
  layer = 0,
  x = 0,
  y = 72,
  width = 80,
  height = 16,
  pattern = "3977",
}

tile{
  layer = 0,
  x = 0,
  y = 56,
  width = 80,
  height = 16,
  pattern = "3976",
}

tile{
  layer = 0,
  x = 0,
  y = 40,
  width = 32,
  height = 16,
  pattern = "3974",
}

tile{
  layer = 0,
  x = 48,
  y = 240,
  width = 48,
  height = 32,
  pattern = "1798",
}

tile{
  layer = 0,
  x = 48,
  y = 192,
  width = 48,
  height = 16,
  pattern = "1703",
}

tile{
  layer = 0,
  x = 48,
  y = 184,
  width = 48,
  height = 8,
  pattern = "1701",
}

tile{
  layer = 0,
  x = 96,
  y = 272,
  width = 16,
  height = 16,
  pattern = "1705",
}

tile{
  layer = 0,
  x = 112,
  y = 256,
  width = 16,
  height = 16,
  pattern = "1705",
}

tile{
  layer = 0,
  x = 96,
  y = 256,
  width = 16,
  height = 16,
  pattern = "1704",
}

tile{
  layer = 0,
  x = 96,
  y = 192,
  width = 16,
  height = 16,
  pattern = "1704",
}

tile{
  layer = 0,
  x = 96,
  y = 208,
  width = 16,
  height = 16,
  pattern = "1698",
}

tile{
  layer = 0,
  x = 96,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1699",
}

tile{
  layer = 0,
  x = 32,
  y = 256,
  width = 16,
  height = 16,
  pattern = "1702",
}

tile{
  layer = 0,
  x = 32,
  y = 272,
  width = 16,
  height = 16,
  pattern = "1707",
}

tile{
  layer = 0,
  x = 32,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1700",
}

tile{
  layer = 0,
  x = 16,
  y = 256,
  width = 16,
  height = 16,
  pattern = "1707",
}

tile{
  layer = 0,
  x = 32,
  y = 192,
  width = 16,
  height = 16,
  pattern = "1702",
}

tile{
  layer = 0,
  x = 32,
  y = 240,
  width = 16,
  height = 16,
  pattern = "1696",
}

tile{
  layer = 0,
  x = 16,
  y = 240,
  width = 16,
  height = 16,
  pattern = "1712",
}

tile{
  layer = 0,
  x = 48,
  y = 208,
  width = 48,
  height = 32,
  pattern = "1798",
}

tile{
  layer = 0,
  x = 32,
  y = 224,
  width = 16,
  height = 16,
  pattern = "1702",
}

tile{
  layer = 0,
  x = 32,
  y = 208,
  width = 16,
  height = 16,
  pattern = "1696",
}

tile{
  layer = 0,
  x = 96,
  y = 240,
  width = 16,
  height = 16,
  pattern = "1698",
}

tile{
  layer = 0,
  x = 48,
  y = 272,
  width = 48,
  height = 16,
  pattern = "1706",
}

tile{
  layer = 0,
  x = 48,
  y = 112,
  width = 48,
  height = 8,
  pattern = "1754",
}

tile{
  layer = 0,
  x = 48,
  y = 104,
  width = 48,
  height = 8,
  pattern = "1753",
}

tile{
  layer = 0,
  x = 48,
  y = 96,
  width = 48,
  height = 8,
  pattern = "1722",
}

tile{
  layer = 0,
  x = 40,
  y = 88,
  width = 64,
  height = 8,
  pattern = "1727",
}

tile{
  layer = 0,
  x = 104,
  y = 112,
  width = 8,
  height = 64,
  pattern = "1731",
}

tile{
  layer = 0,
  x = 96,
  y = 112,
  width = 8,
  height = 64,
  pattern = "1755",
}

tile{
  layer = 0,
  x = 96,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1730",
}

tile{
  layer = 0,
  x = 112,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1721",
}

tile{
  layer = 0,
  x = 104,
  y = 88,
  width = 16,
  height = 16,
  pattern = "1721",
}

tile{
  layer = 0,
  x = 112,
  y = 240,
  width = 16,
  height = 16,
  pattern = "1714",
}

tile{
  layer = 0,
  x = 32,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1725",
}

tile{
  layer = 0,
  x = 16,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1723",
}

tile{
  layer = 0,
  x = 32,
  y = 112,
  width = 8,
  height = 64,
  pattern = "1736",
}

